# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Phoenicibacter	2.64E-05	2.16E-05	6.78E-06	7.26E-06
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Slackia	0.000169025	8.52E-05	6.01E-05	4.99E-05
k__Bacteria	p__Actinobacteria	c__Nitriliruptoria	o__Euzebyales	f__Euzebyaceae	g__Euzebya	0.001513473	0.000812916	0.000477047	0.00051676
k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae	g__Rubrobacter	0.004225858	0.002137992	0.001062821	0.001049502
k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae	g__Conexibacter	0.006117093	0.003471301	0.00192998	0.001868473
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	g__Aquifex	2.25E-05	1.16E-05	4.12E-06	6.30E-06
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	g__Hydrogenobacter	1.21E-05	3.39E-06	2.66E-06	1.70E-06
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	g__Hydrogenobaculum	3.87E-06	7.75E-06	6.78E-06	1.16E-05
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	g__Thermocrinis	4.09E-05	2.69E-05	1.02E-05	1.07E-05
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Hydrogenothermaceae	g__Persephonella	2.62E-05	1.74E-05	5.09E-06	9.93E-06
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Hydrogenothermaceae	g__Sulfurihydrogenibium	3.75E-05	2.42E-05	1.48E-05	1.70E-05
k__Bacteria	p__Aquificae	c__Aquificae	o__Aquificales	f__Hydrogenothermaceae	g__Thermosulfidibacter	3.34E-05	1.99E-05	8.72E-06	1.14E-05
k__Bacteria	p__Aquificae	c__Aquificae	o__Desulfurobacteriales	f__Desulfurobacteriaceae	g__Desulfurobacterium	9.20E-06	4.60E-06	2.66E-06	4.12E-06
k__Bacteria	p__Aquificae	c__Aquificae	o__Desulfurobacteriales	f__Desulfurobacteriaceae	g__Thermovibrio	4.24E-05	2.06E-05	1.48E-05	1.38E-05
k__Bacteria	p__Armatimonadetes	c__Chthonomonadetes	o__Chthonomonadales	f__Chthonomonadaceae	g__Chthonomonas	0.000143114	6.47E-05	3.05E-05	4.09E-05
k__Bacteria	p__Armatimonadetes	c__Fimbriimonadia	o__Fimbriimonadales	f__Fimbriimonadaceae	g__Fimbriimonas	0.000695955	0.000348462	0.000168056	0.000199778
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	0.000373404	0.000358875	0.000359601	0.000517971
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Barnesiellaceae	g__Barnesiella	8.52E-05	7.51E-05	4.60E-05	8.18E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Dysgonamonadaceae	g__Candidatus Azobacteroides	8.48E-06	6.54E-06	9.44E-06	1.40E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Dysgonamonadaceae	g__Proteiniphilum	8.50E-05	5.81E-05	4.82E-05	5.93E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculum	5.74E-05	2.62E-05	1.99E-05	2.71E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Odoribacteraceae	g__Odoribacter	0	2.86E-05	2.28E-05	3.58E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Paludibacter	4.63E-05	2.74E-05	2.35E-05	4.96E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Fermentimonas	1.96E-05	1.36E-05	1.45E-05	2.03E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Petrimonas	7.39E-05	3.87E-05	3.39E-05	3.66E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	5.38E-05	6.17E-05	5.25E-05	5.86E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	0.000329574	0.000235133	0.000162002	0.000218909
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	0.000499325	0.000299789	0.000197115	0.000243609
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Mucinivorans	3.22E-05	1.36E-05	1.45E-05	1.60E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	1.45E-05	3.70E-05	3.29E-05	3.70E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Tannerella	0.00018307	0.000135607	8.89E-05	0.000106064
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidetes Order II. Incertae sedis	f__Rhodothermaceae	g__	0.001062095	0.001201334	0.000669076	0.000804199
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidetes Order II. Incertae sedis	f__Rhodothermaceae	g__Rhodothermus	0.000843912	0.000756252	0.000412875	0.000475594
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidetes Order II. Incertae sedis	f__Rhodothermaceae	g__Salinibacter	7.77E-05	0.000387207	0.000219393	0.000246272
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Marinilabiliales	f__Marinifilaceae	g__	3.27E-05	2.01E-05	2.35E-05	3.56E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Marinilabiliales	f__Marinilabiliaceae	g__Alkalitalea	3.78E-05	1.91E-05	2.32E-05	3.80E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Marinilabiliales	f__Prolixibacteraceae	g__Draconibacterium	7.68E-05	5.47E-05	4.55E-05	6.66E-05
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Marinilabiliales	f__Salinivirgaceae	g__Salinivirga	3.15E-05	1.79E-05	1.74E-05	2.57E-05
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Arachidicoccus	0.000143356	0.000127858	0.000169993	0.000330785
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	0.000962084	0.000597156	0.001543984	0.001639878
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Filimonas	0.000373646	0.000217214	0.000399557	0.000662053
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	0.001011	0.000700314	0.000844397	0.001659977
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Niabella	0.000672466	0.000407306	0.000649461	0.001013906
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Niastella	0.002381358	0.000952156	0.002410901	0.003702559
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Amoebophilaceae	g__Candidatus Amoebophilus	2.06E-05	1.26E-05	1.70E-05	2.64E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Amoebophilaceae	g__Candidatus Cardinium	1.91E-05	1.07E-05	1.11E-05	1.67E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Bernardetiaceae	g__Bernardetia	3.29E-05	1.99E-05	2.20E-05	3.03E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	0.000112118	8.26E-05	8.18E-05	0.0001034
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Aquiflexum	9.35E-05	5.62E-05	5.74E-05	7.80E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Belliella	4.77E-05	3.61E-05	3.51E-05	4.82E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Cyclobacterium	8.50E-05	5.71E-05	7.26E-05	0.000106791
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Echinicola	0.000158854	0.000109939	0.000122773	0.000176531
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Arcticibacterium	3.32E-05	2.08E-05	3.08E-05	4.55E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Cytophaga	8.21E-05	5.42E-05	6.49E-05	9.44E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Dyadobacter	0.000493271	0.000310686	0.000722108	0.00060321
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Fibrella	0.000582142	0.000338534	0.000271456	0.000313349
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Leadbetterella	4.60E-05	3.29E-05	3.66E-05	5.47E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Pseudarcicella	5.25E-05	3.80E-05	3.95E-05	6.22E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Runella	0.000299789	0.000181375	0.000182343	0.000228111
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Spirosoma	0.000960389	0.000566644	0.000508042	0.000640986
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__	0.000208496	0.000140692	0.000144325	0.000214066
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Flammeovirga	3.78E-05	2.49E-05	2.52E-05	3.00E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Marivirga	6.05E-05	5.52E-05	5.25E-05	6.95E-05
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	0.002627873	0.001762651	0.001238384	0.001495311
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Pontibacter	0.000588922	0.000454284	0.000324246	0.000363718
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Rufibacter	0.000498841	0.000351852	0.000310928	0.000397377
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Persicobacteraceae	g__Persicobacter	0.0001281	8.35E-05	7.87E-05	0.00010897
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	1.89E-05	2.64E-05	2.03E-05	2.86E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Candidatus Sulcia	1.45E-06	6.54E-06	3.63E-06	4.36E-06
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Candidatus Walczuchella	7.51E-06	3.15E-06	4.12E-06	4.60E-06
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__Fluviicola	4.70E-05	3.10E-05	3.80E-05	6.08E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Cryomorphaceae	g__Owenweeksia	2.98E-05	2.23E-05	2.91E-05	3.54E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aequorivita	4.29E-05	2.23E-05	2.06E-05	2.88E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Algibacter	2.11E-05	1.53E-05	1.91E-05	2.54E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Arenibacter	3.90E-05	3.34E-05	3.29E-05	3.90E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aureitalea	4.53E-05	2.11E-05	2.91E-05	3.24E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Capnocytophaga	0.00018985	0.000174836	0.000164666	0.000224478
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Cellulophaga	3.56E-05	4.07E-05	5.47E-05	8.45E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Chryseobacterium	0.000350883	0.000298578	0.000354032	0.000536375
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Croceibacter	2.40E-05	1.19E-05	1.21E-05	2.18E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Dokdonia	4.02E-05	3.44E-05	3.97E-05	5.59E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Elizabethkingia	6.93E-05	8.55E-05	0.000183554	0.000185491
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavivirga	2.86E-05	1.40E-05	1.77E-05	3.08E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	0.000660116	0.000682152	0.001727296	0.00221306
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Formosa	8.40E-05	4.96E-05	4.82E-05	7.85E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gillisia	2.23E-05	1.65E-05	1.36E-05	2.20E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gilvibacter	3.00E-05	2.23E-05	2.23E-05	2.54E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gramella	0.000206074	0.000141903	0.00018307	0.000240461
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lacinutrix	4.00E-05	2.66E-05	3.00E-05	4.99E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	3.85E-05	2.30E-05	3.34E-05	4.33E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	0.000201958	0.000135123	0.000152316	0.00020898
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	9.54E-05	5.79E-05	4.87E-05	7.48E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Myroides	3.24E-05	3.75E-05	3.87E-05	5.79E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Nonlabens	0.000135365	9.57E-05	7.60E-05	0.000128827
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Olleya	1.70E-05	1.21E-05	1.31E-05	1.50E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Ornithobacterium	0	1.86E-05	1.50E-05	1.53E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter	0.000135123	8.18E-05	0.000104611	0.000163455
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Psychroflexus	1.65E-05	1.23E-05	1.31E-05	1.55E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Riemerella	9.69E-07	1.94E-05	2.03E-05	2.03E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Robiginitalea	0.000127374	6.68E-05	6.49E-05	7.31E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Salegentibacter	6.95E-05	5.42E-05	6.80E-05	9.95E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Sediminicola	2.11E-05	1.48E-05	1.72E-05	2.49E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Seonamhaeicola	1.91E-05	1.19E-05	1.38E-05	1.77E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Siansivirga	1.79E-05	1.67E-05	1.55E-05	2.37E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Spongiibacterium	2.98E-05	1.74E-05	1.91E-05	2.32E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Tamlana	2.74E-05	1.65E-05	1.79E-05	3.05E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Tenacibaculum	7.58E-05	5.21E-05	6.01E-05	8.79E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Weeksella	1.50E-05	9.20E-06	9.20E-06	1.53E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Wenyingzhuangia	2.01E-05	1.45E-05	1.72E-05	2.01E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	7.00E-05	4.82E-05	5.47E-05	9.03E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Zobellia	4.36E-05	3.08E-05	3.27E-05	3.32E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Zunongwangia	3.87E-05	3.63E-05	4.04E-05	7.85E-05
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Ichthyobacteriaceae	g__Ichthyobacterium	1.70E-05	1.21E-05	5.81E-06	8.72E-06
k__Bacteria	p__Bacteroidetes	c__Saprospiria	o__Saprospirales	f__Haliscomenobacteraceae	g__Haliscomenobacter	0.000247967	0.000131733	0.000137787	0.000175563
k__Bacteria	p__Bacteroidetes	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__Saprospira	3.95E-05	9.66E-05	7.58E-05	7.85E-05
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter	0.00070322	0.000409001	0.000543397	0.000819455
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	0.000398588	0.0002763	0.000378974	0.000554536
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pseudopedobacter	5.47E-05	7.22E-05	7.85E-05	0.000138997
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Solitalea	0.000187913	0.000110181	0.000162244	0.000234891
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	0.000218182	0.000312381	0.002530526	0.000400283
k__Bacteria	p__Caldiserica	c__Caldisericia	o__Caldisericales	f__Caldisericaceae	g__Caldisericum	2.93E-05	1.82E-05	9.93E-06	1.07E-05
k__Bacteria	p__Calditrichaeota	c__Calditrichae	o__Calditrichales	f__Calditrichaceae	g__Caldithrix	0.00018428	9.06E-05	4.67E-05	5.64E-05
k__Bacteria	p__Candidatus Cloacimonetes	c__	o__	f__	g__Candidatus Cloacimonas	5.01E-05	2.18E-05	1.53E-05	1.48E-05
k__Bacteria	p__Candidatus Saccharibacteria	c__	o__	f__	g__	9.88E-05	0.004086618	0.002505826	0.002999824
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Chlamydiaceae	g__Chlamydia	2.42E-05	3.00E-05	1.67E-05	2.01E-05
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Parachlamydiaceae	g__Candidatus Protochlamydia	2.76E-05	1.53E-05	1.09E-05	1.26E-05
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Parachlamydiaceae	g__Parachlamydia	1.62E-05	6.54E-06	6.78E-06	1.07E-05
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Simkaniaceae	g__Simkania	2.18E-05	7.99E-06	4.84E-06	5.81E-06
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Waddliaceae	g__Waddlia	2.08E-05	8.48E-06	6.05E-06	5.57E-06
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Chlorobaculum	0.000803472	0.000485522	0.000252568	0.000297125
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Chlorobium	0.000293977	0.00016176	0.00010001	0.000108728
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Chloroherpeton	9.44E-05	3.90E-05	2.37E-05	2.66E-05
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Pelodictyon	0.000246272	0.000137787	7.56E-05	9.95E-05
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	0.000382606	0.000201473	0.000121078	0.000147473
k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Anaerolinea	0.000770539	0.000360085	0.000170962	0.000170962
k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Brevefilum	0.000239734	0.000109212	4.43E-05	5.42E-05
k__Bacteria	p__Chloroflexi	c__Ardenticatenia	o__Ardenticatenales	f__Ardenticatenaceae	g__Candidatus Promineofilum	0.001536235	0.000792091	0.00041336	0.000457674
k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Caldilinea	0.00071557	0.000360328	0.000190334	0.000213097
k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__Chloroflexus	0.000235133	0.000304632	0.000149894	0.000152074
k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__Roseiflexus	0.001293837	0.000798387	0.00037631	0.000419171
k__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__	f__	g__Dehalogenimonas	0.000266129	0.000257896	0.000122289	0.00014045
k__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Dehalococcoidales	f__Dehalococcoidaceae	g__Dehalococcoides	1.38E-05	4.19E-05	2.35E-05	3.39E-05
k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__Sphaerobacterales	f__Sphaerobacteraceae	g__Sphaerobacter	0.00199512	0.00106379	0.000519666	0.000559864
k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__Thermomicrobiales	f__Thermomicrobiaceae	g__Thermomicrobium	0.000546787	0.000280174	0.000131975	0.00014384
k__Bacteria	p__Chrysiogenetes	c__Chrysiogenetes	o__Chrysiogenales	f__Chrysiogenaceae	g__Desulfurispirillum	0.000155706	0.000104853	5.67E-05	5.96E-05
k__Bacteria	p__Coprothermobacterota	c__Coprothermobacteria	o__Coprothermobacterales	f__Coprothermobacteraceae	g__Coprothermobacter	1.89E-05	1.38E-05	5.33E-06	8.96E-06
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Aphanothecaceae	g__Candidatus Atelocyanobacterium	0	3.39E-06	6.78E-06	3.87E-06
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Aphanothecaceae	g__Halothece	0	3.22E-05	1.65E-05	1.55E-05
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Chroococcaceae	g__Chondrocystis	0	1.40E-05	8.72E-06	1.16E-05
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Chroococcaceae	g__Geminocystis	0	4.65E-05	2.78E-05	3.44E-05
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Chroococcaceae	g__Gloeocapsa	0	4.14E-05	2.08E-05	2.08E-05
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Cyanobacteriaceae	g__Cyanobacterium	0	2.03E-05	1.70E-05	1.36E-05
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Microcystaceae	g__Microcystis	0	8.35E-05	4.19E-05	5.25E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Anabaenopsis	5.06E-05	2.78E-05	2.13E-05	2.78E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Dolichospermum	4.12E-05	5.35E-05	3.61E-05	4.24E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Nodularia	8.48E-06	5.01E-05	2.13E-05	2.30E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Raphidiopsis	9.69E-06	3.63E-06	2.66E-06	4.36E-06
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Sphaerospermopsis	7.17E-05	4.21E-05	2.35E-05	2.78E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Hapalosiphonaceae	g__Fischerella	0.0002022	0.000108486	6.90E-05	8.98E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Anabaena	0.000324246	0.000379216	0.000159096	0.000119867
