# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	4175	2892	3487	6855
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Niabella	2777	1682	2682	4187
k__Bacteria	p__Bacteroidetes	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Niastella	9834	3932	9956	15290
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Amoebophilaceae	g__Candidatus Amoebophilus	85	52	70	109
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Amoebophilaceae	g__Candidatus Cardinium	79	44	46	69
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Bernardetiaceae	g__Bernardetia	136	82	91	125
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	463	341	338	427
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Aquiflexum	386	232	237	322
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Belliella	197	149	145	199
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Cyclobacterium	351	236	300	441
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Echinicola	656	454	507	729
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Arcticibacterium	137	86	127	188
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Cytophaga	339	224	268	390
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Dyadobacter	2037	1283	2982	2491
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Fibrella	2404	1398	1121	1294
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Leadbetterella	190	136	151	226
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Pseudarcicella	217	157	163	257
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Runella	1238	749	753	942
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Spirosoma	3966	2340	2098	2647
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__	861	581	596	884
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Flammeovirga	156	103	104	124
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Marivirga	250	228	217	287
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	10852	7279	5114	6175
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Pontibacter	2432	1876	1339	1502
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Rufibacter	2060	1453	1284	1641
k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Persicobacteraceae	g__Persicobacter	529	345	325	450
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	78	109	84	118
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Candidatus Sulcia	6	27	15	18
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Candidatus Walczuchella	31	13	17	19
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__Fluviicola	194	128	157	251
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Cryomorphaceae	g__Owenweeksia	123	92	120	146
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aequorivita	177	92	85	119
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Algibacter	87	63	79	105
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Arenibacter	161	138	136	161
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aureitalea	187	87	120	134
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Capnocytophaga	784	722	680	927
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Cellulophaga	147	168	226	349
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Chryseobacterium	1449	1233	1462	2215
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Croceibacter	99	49	50	90
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Dokdonia	166	142	164	231
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Elizabethkingia	286	353	758	766
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavivirga	118	58	73	127
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	2726	2817	7133	9139
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Formosa	347	205	199	324
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gillisia	92	68	56	91
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gilvibacter	124	92	92	105
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gramella	851	586	756	993
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lacinutrix	165	110	124	206
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	159	95	138	179
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	834	558	629	863
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	394	239	201	309
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Myroides	134	155	160	239
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Nonlabens	559	395	314	532
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Olleya	70	50	54	62
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Ornithobacterium	0	77	62	63
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter	558	338	432	675
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Psychroflexus	68	51	54	64
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Riemerella	4	80	84	84
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Robiginitalea	526	276	268	302
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Salegentibacter	287	224	281	411
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Sediminicola	87	61	71	103
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Seonamhaeicola	79	49	57	73
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Siansivirga	74	69	64	98
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Spongiibacterium	123	72	79	96
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Tamlana	113	68	74	126
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Tenacibaculum	313	215	248	363
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Weeksella	62	38	38	63
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Wenyingzhuangia	83	60	71	83
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	289	199	226	373
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Zobellia	180	127	135	137
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Zunongwangia	160	150	167	324
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Ichthyobacteriaceae	g__Ichthyobacterium	70	50	24	36
k__Bacteria	p__Bacteroidetes	c__Saprospiria	o__Saprospirales	f__Haliscomenobacteraceae	g__Haliscomenobacter	1024	544	569	725
k__Bacteria	p__Bacteroidetes	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__Saprospira	163	399	313	324
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter	2904	1689	2244	3384
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	1646	1141	1565	2290
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pseudopedobacter	226	298	324	574
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Solitalea	776	455	670	970
k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	901	1290	10450	1653
k__Bacteria	p__Caldiserica	c__Caldisericia	o__Caldisericales	f__Caldisericaceae	g__Caldisericum	121	75	41	44
k__Bacteria	p__Calditrichaeota	c__Calditrichae	o__Calditrichales	f__Calditrichaceae	g__Caldithrix	761	374	193	233
k__Bacteria	p__Candidatus Cloacimonetes	c__	o__	f__	g__Candidatus Cloacimonas	207	90	63	61
k__Bacteria	p__Candidatus Saccharibacteria	c__	o__	f__	g__	408	16876	10348	12388
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Chlamydiaceae	g__Chlamydia	100	124	69	83
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Parachlamydiaceae	g__Candidatus Protochlamydia	114	63	45	52
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Parachlamydiaceae	g__Parachlamydia	67	27	28	44
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Simkaniaceae	g__Simkania	90	33	20	24
k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Parachlamydiales	f__Waddliaceae	g__Waddlia	86	35	25	23
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Chlorobaculum	3318	2005	1043	1227
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Chlorobium	1214	668	413	449
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Chloroherpeton	390	161	98	110
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Pelodictyon	1017	569	312	411
k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	1580	832	500	609
k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Anaerolinea	3182	1487	706	706
k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Brevefilum	990	451	183	224
k__Bacteria	p__Chloroflexi	c__Ardenticatenia	o__Ardenticatenales	f__Ardenticatenaceae	g__Candidatus Promineofilum	6344	3271	1707	1890
k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Caldilinea	2955	1488	786	880
k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__Chloroflexus	971	1258	619	628
k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__Roseiflexus	5343	3297	1554	1731
k__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__	f__	g__Dehalogenimonas	1099	1065	505	580
k__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Dehalococcoidales	f__Dehalococcoidaceae	g__Dehalococcoides	57	173	97	140
k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__Sphaerobacterales	f__Sphaerobacteraceae	g__Sphaerobacter	8239	4393	2146	2312
k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__Thermomicrobiales	f__Thermomicrobiaceae	g__Thermomicrobium	2258	1157	545	594
k__Bacteria	p__Chrysiogenetes	c__Chrysiogenetes	o__Chrysiogenales	f__Chrysiogenaceae	g__Desulfurispirillum	643	433	234	246
k__Bacteria	p__Coprothermobacterota	c__Coprothermobacteria	o__Coprothermobacterales	f__Coprothermobacteraceae	g__Coprothermobacter	78	57	22	37
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Aphanothecaceae	g__Candidatus Atelocyanobacterium	0	14	28	16
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Aphanothecaceae	g__Halothece	0	133	68	64
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Chroococcaceae	g__Chondrocystis	0	58	36	48
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Chroococcaceae	g__Geminocystis	0	192	115	142
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Chroococcaceae	g__Gloeocapsa	0	171	86	86
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Cyanobacteriaceae	g__Cyanobacterium	0	84	70	56
k__Bacteria	p__Cyanobacteria	c__	o__Chroococcales	f__Microcystaceae	g__Microcystis	0	345	173	217
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Anabaenopsis	209	115	88	115
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Dolichospermum	170	221	149	175
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Nodularia	35	207	88	95
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Raphidiopsis	40	15	11	18
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Aphanizomenonaceae	g__Sphaerospermopsis	296	174	97	115
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Hapalosiphonaceae	g__Fischerella	835	448	285	371
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Anabaena	1339	1566	657	495
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Cylindrospermum	293	168	72	90
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Nostoc	3180	2615	1220	1474
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Trichormus	307	183	249	277
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Rivulariaceae	g__Calothrix	2463	1818	956	1163
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Rivulariaceae	g__Microchaete	173	219	118	148
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Rivulariaceae	g__Rivularia	164	93	56	64
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Scytonemataceae	g__Scytonema	1081	685	416	417
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Coleofasciculaceae	g__Geitlerinema	0	665	391	382
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Cyanothecaceae	g__Cyanothece	0	445	252	335
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Gomontiellaceae	g__Crinalium	0	254	133	156
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Arthrospira	0	93	51	87
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Microcoleus	0	185	91	107
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Planktothrix	0	91	54	55
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Trichodesmium	0	42	31	55
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Oscillatoriaceae	g__Moorea	0	643	323	403
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Oscillatoriaceae	g__Oscillatoria	0	490	253	310
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Acaryochloridaceae	g__Acaryochloris	232	135	77	83
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Chamaesiphonaceae	g__Chamaesiphon	559	266	134	124
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Leptolyngbyaceae	g__Halomicronema	604	318	185	201
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Leptolyngbyaceae	g__Leptolyngbya	1339	860	491	550
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Merismopediaceae	g__Synechocystis	77	106	54	67
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Prochloraceae	g__Prochlorococcus	255	144	100	131
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Pseudanabaenaceae	g__Pseudanabaena	160	96	52	51
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Cyanobium	3155	1941	1106	1218
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Dactylococcopsis	107	81	33	45
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Synechococcus	5838	3683	2012	2417
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Thermosynechococcus	202	170	83	84
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Chroococcidiopsidales	f__Chroococcidiopsidaceae	g__Chroococcidiopsis	481	243	140	156
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Gloeobacterales	f__Gloeobacteraceae	g__Gloeobacter	4853	2388	1298	1496
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Gloeoemargaritales	f__Gloeomargaritaceae	g__Gloeomargarita	213	123	64	73
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Pleurocapsales	f__Dermocarpellaceae	g__Stanieria	173	94	73	91
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Pleurocapsales	f__Hyellaceae	g__Pleurocapsa	295	154	79	77
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Calditerrivibrio	98	60	35	41
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Deferribacter	64	34	18	36
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Denitrovibrio	101	41	32	34
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Flexistipes	96	45	31	24
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	22363	13819	8199	9079
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__Truepera	2856	1576	901	950
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Marinithermus	2127	1218	601	660
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Meiothermus	2592	1388	795	891
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Oceanithermus	3369	1741	941	1051
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Thermus	3411	3201	1598	1908
k__Bacteria	p__Dictyoglomi	c__Dictyoglomia	o__Dictyoglomales	f__Dictyoglomaceae	g__Dictyoglomus	123	102	58	67
k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__Elusimicrobiales	f__Elusimicrobiaceae	g__Elusimicrobium	134	52	28	40
k__Bacteria	p__Elusimicrobia	c__Endomicrobia	o__Endomicrobiales	f__Endomicrobiaceae	g__Endomicrobium	91	91	41	50
k__Bacteria	p__Fibrobacteres	c__Fibrobacteria	o__Fibrobacterales	f__Fibrobacteraceae	g__Fibrobacter	358	192	85	121
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Alicyclobacillus	2339	1655	769	862
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Kyrpidia	696	508	252	288
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Tumebacillus	3279	2044	1040	1110
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Aeribacillus	112	71	83	85
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	24	15	17	18
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	235	308	249	314
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	10452	16881	21687	22225
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Fictibacillus	194	93	104	129
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	1367	2011	1031	1342
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	76	85	82	99
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lentibacillus	124	65	47	49
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lysinibacillus	409	288	241	343
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	117	96	95	109
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Parageobacillus	227	284	243	293
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Paraliobacillus	60	31	44	43
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Salimicrobium	162	84	46	59
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Terribacillus	332	185	96	115
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	318	171	206	239
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__Brochothrix	31	19	14	24
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__Listeria	72	198	189	182
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Aneurinibacillus	835	477	281	311
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Brevibacillus	586	607	355	433
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	15359	11051	6957	7309
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Thermobacillus	2682	1410	797	872
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Exiguobacterium	671	543	304	327
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Gemella	55	15	19	37
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Jeotgalibacillus	117	70	57	68
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia	35	27	23	29
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	1357	973	560	709
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Rummeliibacillus	48	31	38	34
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	54	103	76	123
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	352	266	203	232
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__	253	123	70	86
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Auricoccus	19	12	13	10
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Jeotgalicoccus	70	39	24	32
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Macrococcus	63	48	60	66
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Salinicoccus	94	64	47	49
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	12432	26921	17422	13378
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Laceyella	381	188	93	138
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Novibacillus	443	260	104	117
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	213	218	125	150
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium	167	84	64	98
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	51	43	25	32
